billiards.n.01	billiards.n.01
drive.n.12	drive.n.06
somersault.n.01	flip.n.03
lining.n.03	lining.n.03
cast.n.07	casting.n.03
dermacentor.n.01	dermacentor.n.01
storage.n.01	storage.n.03
lie-in.n.01	lie-in.n.01
vibrio.n.01	vibrio.n.01
polychaete.n.01	polychaete.n.01
crack.n.09	passing.n.07
salamandridae.n.01	salamandridae.n.01
cut.n.15	cut.n.19
screech_owl.n.02	screech_owl.n.02
vault.n.04	vault.n.04
correction.n.01	discipline.n.05
game.n.11	game.n.01
dissection.n.01	dissection.n.03
rhyacotriton.n.01	rhyacotriton.n.01
infrared_therapy.n.01	infrared_therapy.n.01
pest.n.04	pest.n.04
market_analysis.n.01	market_analysis.n.01
yearling.n.03	yearling.n.03
grassfinch.n.01	grassfinch.n.01
viper.n.01	viper.n.01
depletion.n.01	depletion.n.01
track.n.11	run.n.05
pheasant_coucal.n.01	pheasant_coucal.n.01
logrolling.n.01	birling.n.01
eye_contact.n.02	eye_contact.n.02
chameleon_tree_frog.n.01	chameleon_tree_frog.n.01
grazing.n.02	skimming.n.01
amplification.n.01	amplification.n.03
wound.n.04	wound.n.04
change-up.n.01	change-up.n.01
googly.n.01	googly.n.01
shoemaking.n.01	shoemaking.n.01
creeper.n.03	creeper.n.03
attack.n.09	attack.n.01
retirement.n.03	retreat.n.07
operations.n.01	operation.n.03
board_game.n.01	board_game.n.01
turnout.n.06	turnout.n.07
juxtaposition.n.01	juxtaposition.n.01
extrusion.n.02	extrusion.n.02
diathermy.n.01	diathermy.n.01
whiptail.n.01	whiptail.n.01
wheatear.n.01	wheatear.n.01
removal.n.02	removal.n.02
echinococcus.n.01	echinococcus.n.01
ritual.n.01	ritual.n.03
directorship.n.01	directorship.n.01
extension.n.02	extension.n.05
elimination.n.04	elimination.n.01
creating_from_raw_materials.n.01	creating_from_raw_materials.n.01
cobitidae.n.01	cobitidae.n.01
dolphin_kick.n.01	dolphin_kick.n.01
exploration.n.02	exploration.n.01
cooperation.n.02	cooperation.n.02
music_lesson.n.01	music_lesson.n.01
salpinctes.n.01	salpinctes.n.01
pintail.n.01	pintail.n.01
roll.n.13	cast.n.07
genus_trichodesmium.n.01	genus_trichodesmium.n.01
furcula.n.01	furcula.n.01
thecodontia.n.01	thecodontia.n.01
sailing.n.03	sailing.n.03
diabolatry.n.01	diabolatry.n.01
dead_reckoning.n.02	dead_reckoning.n.02
suppression.n.02	suppression.n.02
expansion.n.04	expansion.n.04
catostomidae.n.01	catostomidae.n.01
dishonesty.n.02	dishonesty.n.02
push.n.05	push.n.01
fire.n.02	discharge.n.09
operating_procedure.n.01	operating_procedure.n.01
calisthenics.n.02	calisthenics.n.01
shooting.n.02	shooting.n.01
airdrop.n.01	airdrop.n.01
ophthalmectomy.n.01	ophthalmectomy.n.01
itineration.n.01	itineration.n.01
jab.n.02	jab.n.01
business_life.n.01	business_life.n.01
cuculiform_bird.n.01	cuculiform_bird.n.01
war.n.04	war.n.03
owl.n.01	owl.n.01
break.n.14	respite.n.02
radical_mastectomy.n.01	radical_mastectomy.n.01
sales_resistance.n.01	sales_resistance.n.01
terrain_intelligence.n.01	terrain_intelligence.n.01
tear.n.04	bust.n.04
depression.n.10	depression.n.10
release.n.11	release.n.12
clostridium_perfringens.n.01	clostridium_perfringens.n.01
septation.n.01	septation.n.01
ransacking.n.01	ransacking.n.01
swat.n.01	swat.n.01
belly_dance.n.01	belly_dance.n.01
pit_stop.n.02	pit_stop.n.01
caper.n.03	job.n.06
chip.n.09	chip.n.09
broadening.n.02	broadening.n.02
sternotherus.n.01	sternotherus.n.01
interception.n.02	interception.n.02
campylorhynchus.n.01	campylorhynchus.n.01
hobbyism.n.01	hobbyism.n.01
conditioned_avoidance.n.01	conditioned_avoidance.n.01
falsification.n.02	falsification.n.03
drain.n.01	drain.n.01
labyrinthodont.n.01	labyrinthodont.n.01
bob.n.07	bob.n.07
pas_seul.n.01	variation.n.11
secession.n.03	coitus_interruptus.n.01
smack.n.05	smack.n.05
spot_check.n.01	spot_check.n.01
detoxification.n.01	detoxification.n.02
disaster.n.03	disaster.n.03
purge.n.03	purge.n.02
oilbird.n.01	oilbird.n.01
split.n.09	split.n.01
cinch.n.01	snap.n.12
tody.n.01	tody.n.01
zaglossus.n.01	zaglossus.n.01
contraction.n.04	contraction.n.01
operation.n.02	operation.n.03
eagle_ray.n.01	eagle_ray.n.01
scissors.n.03	scissors.n.03
missel_thrush.n.01	missel_thrush.n.01
chairmanship.n.01	chairmanship.n.01
acidophil.n.01	acidophil.n.01
veto.n.01	veto.n.01
penny_ante.n.01	penny_ante.n.01
administration.n.01	administration.n.03
crying.n.01	crying.n.01
hit.n.03	hit.n.07
marburg_virus.n.01	marburg_virus.n.01
regency.n.03	regency.n.03
craps.n.02	craps.n.02
feeder.n.06	feeder.n.01
common_newt.n.01	common_newt.n.01
goal.n.04	goal.n.04
therapsid.n.01	therapsid.n.01
sip.n.01	sip.n.01
staghorn_coral.n.01	staghorn_coral.n.01
pyramiding.n.01	pyramiding.n.01
black_buffalo.n.01	black_buffalo.n.01
maeandra.n.01	maeandra.n.01
anglicism.n.02	anglicism.n.02
tetrao.n.01	tetrao.n.01
squandermania.n.01	squandermania.n.01
insectivore.n.01	insectivore.n.02
hybridization.n.01	crossing.n.01
turn.n.06	turn.n.11
australian_coral_snake.n.01	australian_coral_snake.n.01
cut-in.n.01	cut-in.n.02
draft.n.11	lottery.n.02
disinfestation.n.01	disinfestation.n.01
history_lesson.n.01	history_lesson.n.01
occupation.n.01	business.n.06
microsporidian.n.01	microsporidian.n.01
sexual_conquest.n.01	score.n.10
flood.n.04	flood.n.05
syndication.n.02	syndication.n.02
diamondback.n.01	diamondback.n.01
water_ouzel.n.01	water_ouzel.n.01
alphabetization.n.01	alphabetization.n.01
rehabilitation.n.04	rehabilitation.n.01
service.n.01	service.n.03
burning.n.05	electrocution.n.01
kegel_exercises.n.01	kegel_exercises.n.01
lawsuit.n.01	campaign.n.02
shot.n.16	blastoff.n.01
major_surgery.n.01	major_surgery.n.01
fish_genus.n.01	fish_genus.n.01
guan.n.01	guan.n.01
fix.n.04	localization.n.01
outreach.n.01	outreach.n.01
golf_lesson.n.01	golf_lesson.n.01
carduelis.n.01	carduelis.n.01
survey.n.01	view.n.03
cub.n.03	cub.n.03
asp.n.01	asp.n.02
expulsion.n.03	ejection.n.02
immune_response.n.01	immune_response.n.01
lycosa.n.01	lycosa.n.01
lawsuit.n.01	causal_agent.n.01
carol.n.02	carol.n.02
treatment.n.01	treatment.n.02
withholding.n.03	withholding.n.01
absolution.n.02	absolution.n.02
kill.n.02	killing.n.02
organization.n.06	constitution.n.02
striving.n.01	striving.n.01
cast.n.07	roll.n.14
supporting_fire.n.01	supporting_fire.n.01
hawk.n.01	hawk.n.01
violation.n.02	trespass.n.02
velociraptor.n.01	velociraptor.n.01
repair.n.01	repair.n.01
electrification.n.01	electrification.n.02
duplication.n.02	duplication.n.02
jamming.n.01	jamming.n.01
market_penetration.n.01	market_penetration.n.01
apery.n.01	apery.n.01
closing.n.03	shutting.n.01
karate.n.01	karate.n.01
agamid.n.01	agamid.n.01
startup.n.01	startup.n.01
flagellate.n.01	flagellate.n.01
follow-up.n.03	review.n.08
inflammation.n.03	ignition.n.03
agribusiness.n.01	agribusiness.n.01
indigo_snake.n.01	gopher_snake.n.02
tour.n.01	tour.n.01
starvation.n.02	starvation.n.02
binet-simon_scale.n.01	binet-simon_scale.n.01
lifework.n.01	lifework.n.01
pitch.n.02	rescue.n.01
straddle.n.03	straddle.n.03
evasion.n.03	escape.n.04
withdrawal.n.02	secession.n.03
labor_of_love.n.01	labor_of_love.n.01
abstinence.n.02	abstinence.n.02
stampede.n.01	stampede.n.01
delivery.n.01	delivery.n.04
escape.n.01	flight.n.02
chrysemys.n.01	chrysemys.n.01
pop_fly.n.01	pop_fly.n.01
aggravation.n.03	exacerbation.n.02
aulostomus.n.01	aulostomus.n.01
lined_snake.n.01	lined_snake.n.01
supping.n.01	supping.n.01
violation.n.02	violation.n.02
simple_mastectomy.n.01	simple_mastectomy.n.01
supererogation.n.01	supererogation.n.01
sponsorship.n.01	sponsorship.n.01
civil_defense.n.01	civil_defense.n.01
flip.n.05	pass.n.15
passage.n.08	passing.n.07
extemporization.n.01	extemporization.n.01
actinia.n.02	actinia.n.02
rut.n.02	rut.n.02
fibrillation.n.02	fibrillation.n.02
shave.n.01	grazing.n.02
beating.n.02	beating.n.02
operation.n.02	mathematical_process.n.01
iran-iraq_war.n.01	iran-iraq_war.n.01
means.n.01	way.n.07
emission.n.01	emission.n.01
exchange.n.04	exchange.n.03
redwing.n.02	redwing.n.02
seafaring.n.01	glide.n.03
echo.n.06	echo.n.06
selflessness.n.02	selflessness.n.02
preparation.n.01	homework.n.01
yellow-green_algae.n.01	yellow-green_algae.n.01
review.n.09	inspection.n.01
secession.n.03	withdrawal.n.05
trip.n.01	trip.n.06
smooth.n.01	smooth.n.01
farming.n.01	agribusiness.n.01
bustle.n.01	bunco.n.01
tantilla.n.01	tantilla.n.01
dasyuridae.n.01	dasyuridae.n.01
opheodrys.n.01	opheodrys.n.01
house_arrest.n.01	house_arrest.n.01
inroad.n.01	inroad.n.01
gobio.n.01	gobio.n.01
racketeering.n.01	racketeering.n.01
conscription.n.01	conscription.n.01
stay.n.01	stay.n.01
amethystine_python.n.01	amethystine_python.n.01
creation.n.01	creation.n.05
fatherhood.n.03	fatherhood.n.04
communion.n.01	chew.n.02
turn.n.06	twist.n.13
step_dancing.n.01	step_dancing.n.01
discharge.n.02	discharge.n.02
american_civil_war.n.01	american_civil_war.n.01
deerstalking.n.01	deerstalking.n.01
contretemps.n.01	contretemps.n.01
professorship.n.01	professorship.n.01
production.n.08	production.n.01
egress.n.03	egress.n.03
horned_screamer.n.01	horned_screamer.n.01
levitation.n.03	levitation.n.03
penance.n.02	penance.n.02
help_desk.n.01	help_desk.n.01
rehabilitation.n.03	rehabilitation.n.03
translation.n.07	displacement.n.07
inoculation.n.01	inoculation.n.01
black-fronted_bush_shrike.n.01	black-fronted_bush_shrike.n.01
arming.n.01	arming.n.01
cascades_frog.n.01	cascades_frog.n.01
doe.n.02	doe.n.02
purge.n.02	purge.n.03
softball.n.02	softball.n.02
secularization.n.02	secularization.n.01
treasurership.n.01	treasurership.n.01
vinegarroon.n.01	vinegarroon.n.01
contempt.n.04	contempt.n.04
hypsiprymnodon.n.01	hypsiprymnodon.n.01
footwork.n.02	footwork.n.01
rhodymeniaceae.n.01	rhodymeniaceae.n.01
rustication.n.02	rustication.n.03
break.n.13	breakage.n.03
pork-barreling.n.01	pork-barreling.n.01
order.n.15	order.n.15
livery.n.03	delivery.n.04
introduction.n.01	entrance.n.03
metamorphosis.n.03	transfiguration.n.03
gauntlet.n.04	gauntlet.n.04
show_trial.n.01	show_trial.n.01
engorgement.n.02	engorgement.n.02
pederasty.n.01	pederasty.n.01
dressing.n.07	dressing.n.07
striving.n.01	strain.n.10
transfer.n.06	transfer.n.03
test.n.02	test.n.04
reel.n.05	virginia_reel.n.01
asian_coral_snake.n.01	asian_coral_snake.n.01
complete_blood_count.n.01	complete_blood_count.n.01
capture.n.01	seizure.n.04
new_world_chat.n.01	new_world_chat.n.01
intensification.n.01	intensification.n.01
sexual_intercourse.n.01	sexual_intercourse.n.01
service.n.11	overhaul.n.01
picking.n.02	picking.n.02
implantation.n.02	implantation.n.02
modeling.n.02	model.n.09
attack.n.01	attack.n.09
leg_extensor.n.01	leg_extensor.n.01
parula_warbler.n.01	parula_warbler.n.01
tag.n.05	tag.n.04
concentration.n.06	concentration.n.06
access.n.06	access.n.06
operation.n.07	operation.n.02
pass.n.03	passing.n.07
verdict.n.01	verdict.n.01
power_play.n.01	power_play.n.02
fingerprinting.n.01	fingerprinting.n.01
worship.n.01	worship.n.01
pavo.n.02	pavo.n.02
fine-tooth_comb.n.02	fine-tooth_comb.n.02
throw.n.01	throw.n.05
experimental_procedure.n.01	experimental_procedure.n.01
goose_step.n.01	goose_step.n.01
maneuver.n.03	bid.n.02
madreporaria.n.01	madreporaria.n.01
measurement.n.01	measure.n.01
bullock's_oriole.n.01	bullock's_oriole.n.01
chop.n.04	chop.n.05
extradition.n.01	extradition.n.01
capitalization.n.02	capitalization.n.02
redhead.n.02	redheaded_woodpecker.n.01
branching.n.01	branching.n.01
suspension.n.07	suspension.n.07
airing.n.02	airing.n.02
pasteurization.n.01	pasteurization.n.01
muscicapidae.n.01	muscicapidae.n.01
dismissal.n.04	release.n.11
haliaeetus.n.01	haliaeetus.n.01
job.n.05	job.n.06
isuridae.n.01	isuridae.n.01
officiation.n.02	officiation.n.02
sea_pen.n.01	sea_pen.n.01
furnarius.n.01	furnarius.n.01
labor.n.02	labor.n.02
florida_smoothhound.n.01	florida_smoothhound.n.01
discharge.n.02	release.n.11
play.n.06	gambling.n.01
tag.n.05	tag.n.05
ballup.n.01	ballup.n.01
lesson.n.01	lesson.n.01
lenience.n.03	lenience.n.03
ascaris.n.01	ascaris.n.01
steatornis.n.01	steatornis.n.01
trombicula.n.01	trombicula.n.01
anatotitan.n.01	anatotitan.n.01
pennatulidae.n.01	pennatulidae.n.01
rehabilitation.n.01	rehabilitation.n.03
adoption.n.02	borrowing.n.01
butterfly_ray.n.01	butterfly_ray.n.01
eurypterida.n.01	eurypterida.n.01
texas_horned_lizard.n.01	texas_horned_lizard.n.01
banking_game.n.01	banking_game.n.01
pipile.n.01	pipile.n.01
proportional_representation.n.01	proportional_representation.n.01
barter.n.01	trade.n.01
peace_initiative.n.01	peace_initiative.n.01
refrigeration.n.02	refrigeration.n.02
serve.n.01	service.n.03
texas_tortoise.n.01	texas_tortoise.n.01
pronation.n.01	pronation.n.01
halcyon.n.02	halcyon.n.02
foul_shot.n.01	foul_shot.n.01
stock_issue.n.01	stock_issue.n.01
social_relation.n.01	social_relation.n.01
woodhewer.n.01	creeper.n.03
minimization.n.01	minimization.n.01
peeper.n.03	peeper.n.03
stride.n.03	stride.n.03
headmistressship.n.01	headmistressship.n.01
statutory_rape.n.01	carnal_abuse.n.01
clandestine_operation.n.01	clandestine_operation.n.01
crucian_carp.n.01	crucian_carp.n.01
service.n.02	service.n.05
conducting.n.02	conducting.n.02
stalk.n.05	stalk.n.04
galliformes.n.01	galliformes.n.01
schedule_feeding.n.01	schedule_feeding.n.01
first_aid.n.01	first_aid.n.01
java_sparrow.n.01	bobolink.n.01
somme.n.01	somme.n.02
phase_space.n.01	phase_space.n.01
communications_intelligence.n.01	communications_intelligence.n.01
motivation.n.03	motivation.n.01
derogation.n.02	derogation.n.02
mollusk_family.n.01	mollusk_family.n.01
mind_game.n.02	mind_game.n.02
blue_racer.n.01	blue_racer.n.01
corynebacterium.n.01	corynebacterium.n.01
crack.n.09	pass.n.03
appointment.n.01	assignment.n.01
high_colonic.n.01	high_colonic.n.01
vindication.n.01	vindication.n.01
induced_abortion.n.01	induced_abortion.n.01
ironing.n.02	ironing.n.02
chinaman.n.02	chinaman.n.02
restoration.n.07	restoration.n.02
classwork.n.01	classwork.n.01
nationalization.n.02	nationalization.n.01
struggle.n.03	struggle.n.03
commutation.n.01	commutation.n.03
play.n.03	maneuver.n.03
terrestrial_guidance.n.01	terrestrial_guidance.n.01
ichthyosauridae.n.01	ichthyosauridae.n.01
clerkship.n.01	clerkship.n.01
angulation.n.02	angulation.n.01
western_wood_pewee.n.01	western_wood_pewee.n.01
sacrifice.n.05	sacrifice.n.05
day_game.n.01	day_game.n.01
pace_lap.n.01	pace_lap.n.01
habit.n.02	substance_abuse.n.01
aggrandizement.n.01	aggrandizement.n.01
hedge_sparrow.n.01	sparrow.n.01
cha-cha.n.01	cha-cha.n.01
assignment.n.05	appointment.n.01
vultur.n.01	vultur.n.01
circulation.n.06	circulation.n.06
discount.n.01	subtraction.n.02
thylacinus.n.01	thylacinus.n.01
khanate.n.02	khanate.n.02
syllabication.n.01	syllabication.n.01
ant_thrush.n.01	ant_thrush.n.01
initiation.n.02	introduction.n.01
red-winged_blackbird.n.01	redwing.n.02
flaviviridae.n.01	flaviviridae.n.01
gymnogyps.n.01	gymnogyps.n.01
gerrhonotus.n.01	gerrhonotus.n.01
point_duty.n.01	point_duty.n.01
transformation.n.04	transformation.n.04
amortization.n.01	amortization.n.01
sea_eagle.n.02	sea_eagle.n.02
steering.n.03	steering.n.02
divine_office.n.01	divine_office.n.01
holy_eucharist.n.01	liturgy.n.02
contribution.n.03	contribution.n.05
sheet-metal_work.n.01	sheet-metal_work.n.01
eightsome.n.02	eightsome.n.02
lift.n.01	lift.n.11
reptile.n.01	reptile.n.01
bombing.n.01	barrage.n.02
burn.n.05	burn.n.05
wading.n.01	wading.n.01
experiment.n.01	experiment.n.01
open_frame.n.01	respite.n.02
diapsida.n.01	diapsida.n.01
chordate.n.01	chordate.n.01
teiid_lizard.n.01	teiid_lizard.n.01
layer.n.04	layer.n.05
belted_kingfisher.n.01	belted_kingfisher.n.01
clasp.n.02	clasp.n.02
retreat.n.07	retreat.n.07
healthcare.n.01	healthcare.n.01
play.n.06	play.n.03
relief.n.05	easing.n.02
escape.n.04	escape.n.05
armor.n.03	armor.n.03
malaclemys.n.01	malaclemys.n.01
jump.n.05	startle.n.01
tribute.n.02	tribute.n.02
makeover.n.02	makeover.n.02
facility.n.04	facility.n.05
icing.n.03	icing.n.03
deactivation.n.01	deactivation.n.02
thermoacidophile.n.01	thermoacidophile.n.01
blastoff.n.01	stroke.n.01
commutation.n.03	commutation.n.01
squat.n.03	squat.n.03
service.n.15	serve.n.01
notropis.n.01	notropis.n.01
water_travel.n.01	seafaring.n.01
olympic_salamander.n.01	olympic_salamander.n.01
megalosauridae.n.01	megalosauridae.n.01
meleagrididae.n.01	meleagrididae.n.01
canalization.n.01	channelization.n.01
site_visit.n.01	site_visit.n.01
neglect_of_duty.n.01	neglect_of_duty.n.01
about-face.n.02	reversal.n.01
borrelia.n.01	borrelia.n.01
auction.n.02	auction.n.01
choice.n.02	choice.n.02
draw.n.08	hook.n.06
remilitarization.n.01	remilitarization.n.01
heckling.n.01	heckling.n.01
tracing.n.03	tracing.n.01
chimaera.n.03	chimaera.n.03
osteostraci.n.01	osteostraci.n.01
track_record.n.01	record.n.04
bladderwrack.n.02	serrated_wrack.n.01
slinging.n.01	slinging.n.01
censoring.n.01	censoring.n.02
breakthrough.n.02	breakthrough.n.03
chinese_goose.n.01	chinese_goose.n.01
arrival.n.02	arrival.n.02
pitch.n.08	pitch.n.10
cut.n.18	cut.n.16
blastomere.n.01	blastomere.n.01
repositing.n.01	repositing.n.01
completion.n.02	closing.n.03
mimicry.n.02	mimicry.n.02
ptarmigan.n.01	ptarmigan.n.01
tremble.n.01	tremble.n.01
ignition.n.03	lighting.n.03
clog_dance.n.01	clog_dance.n.01
ploceidae.n.01	ploceidae.n.01
secretary_of_commerce_and_labor.n.01	secretary_of_commerce_and_labor.n.01
alectura.n.01	alectura.n.01
creating_by_mental_acts.n.01	creating_by_mental_acts.n.01
coral_snake.n.01	coral_snake.n.02
bust.n.04	orgy.n.01
relief.n.08	relief.n.11
continuing_trespass.n.01	continuing_trespass.n.01
glyptography.n.02	glyptography.n.02
collaboration.n.01	collaboration.n.01
military_ceremony.n.02	military_ceremony.n.02
variation.n.11	pas_seul.n.01
torture.n.05	torture.n.05
sentimentalization.n.01	sentimentalization.n.01
roller.n.07	roller.n.07
lurch.n.03	pitching.n.01
pursuit.n.01	avocation.n.01
transformation.n.04	transformation.n.05
game.n.11	game.n.02
draw.n.09	hook.n.06
induction_of_labor.n.01	induction_of_labor.n.01
schooling.n.03	schooling.n.03
microscopy.n.01	microscopy.n.01
recourse.n.01	recourse.n.01
apheresis.n.02	apheresis.n.02
strike.n.05	strike.n.01
cut.n.19	baseball_swing.n.01
chicken_roundworm.n.01	chicken_roundworm.n.01
swing.n.04	swing.n.09
reoviridae.n.01	reoviridae.n.01
widening.n.03	broadening.n.02
duty.n.02	duty.n.02
occupation.n.01	line.n.16
rotation.n.01	rotation.n.01
port_arthur.n.02	port_arthur.n.02
aliyah.n.02	aliyah.n.02
delivery.n.01	rescue.n.01
rumination.n.03	rumination.n.03
scardinius.n.01	scardinius.n.01
derivation.n.08	derivation.n.08
forward_pass.n.01	forward_pass.n.01
medical_procedure.n.01	medical_procedure.n.01
expedient.n.01	expedient.n.01
operations.n.01	operation.n.02
kick_in_the_butt.n.01	kick_in_the_butt.n.01
honorable_discharge.n.01	honorable_discharge.n.01
play.n.06	play.n.14
adoxography.n.01	adoxography.n.01
reprieve.n.04	respite.n.02
melee.n.01	melee.n.01
service.n.03	overhaul.n.01
vomit.n.03	vomit.n.03
finding_of_law.n.01	finding_of_law.n.01
puff_adder.n.01	hognose_snake.n.01
lactobacillaceae.n.01	lactobacillaceae.n.01
dramatization.n.02	dramatization.n.01
clip.n.06	clip.n.05
glide.n.03	seafaring.n.01
trust_busting.n.01	trust_busting.n.01
inflation.n.04	inflation.n.04
sexual_activity.n.01	sexual_activity.n.01
blitz.n.02	safety_blitz.n.01
table_tennis.n.01	table_tennis.n.01
arms_control.n.01	arms_control.n.01
american_crow.n.01	american_crow.n.01
split.n.01	rent.n.04
mind_game.n.02	mind_game.n.01
wrestle.n.01	wrestling.n.02
support.n.02	support.n.01
allowance.n.06	allowance.n.06
sailing.n.03	sailing.n.02
services.n.01	overhaul.n.01
kestrel.n.02	kestrel.n.02
oedogoniaceae.n.01	oedogoniaceae.n.01
sanitation.n.02	sanitation.n.02
insectivore.n.02	insectivore.n.01
expedition.n.03	excursion.n.01
service.n.13	service.n.05
respite.n.02	break.n.12
molding.n.01	casting.n.04
brutalization.n.03	brutalization.n.03
idolatry.n.01	devotion.n.02
liveliness.n.01	liveliness.n.01
haymaking.n.02	haymaking.n.01
split.n.01	split.n.01
skimming.n.03	skimming.n.03
salmonella.n.01	salmonella.n.01
break.n.12	break.n.16
edaphosauridae.n.01	edaphosauridae.n.01
laziness.n.02	sloth.n.03
mystification.n.03	mystification.n.03
immigration.n.01	immigration.n.01
medicinal_leech.n.01	medicinal_leech.n.01
separation.n.05	separation.n.09
bird_genus.n.01	bird_genus.n.01
round_dance.n.02	round_dance.n.02
drive.n.06	drive.n.07
release.n.11	release.n.11
synchronization.n.03	synchronization.n.02
censoring.n.02	censoring.n.02
non_prosequitur.n.01	non_prosequitur.n.01
production.n.04	production.n.07
chip.n.09	chip.n.08
magnetic_levitation.n.01	magnetic_levitation.n.01
echocardiography.n.01	echocardiography.n.01
steering.n.02	steering.n.03
lyssavirus.n.01	lyssavirus.n.01
centering.n.02	cinch.n.01
bombardment.n.03	bombardment.n.03
hyperpnea.n.01	hyperpnea.n.01
shooting.n.01	shooting.n.01
trap-door_spider.n.01	trap-door_spider.n.01
separation.n.04	separation.n.05
ostracism.n.02	ostracism.n.02
sea_tangle.n.01	tang.n.06
domestic_terrorism.n.01	domestic_terrorism.n.01
purge.n.03	purge.n.01
slow_virus.n.01	slow_virus.n.01
copperhead.n.01	copperhead.n.01
handwriting.n.02	handwriting.n.02
vexatious_litigation.n.01	vexatious_litigation.n.01
excursion.n.01	sashay.n.01
irenidae.n.01	irenidae.n.01
bakke_decision.n.01	bakke_decision.n.01
scissors.n.03	scissors.n.02
appointment.n.01	appointment.n.05
roll.n.15	cast.n.07
inversion.n.07	inversion.n.09
game.n.10	game.n.03
upset.n.05	upset.n.02
radiotherapy.n.01	radiotherapy.n.01
assignment.n.01	assignment.n.01
clypeus.n.01	clypeus.n.01
chlorophyll.n.01	chlorophyll.n.01
hit.n.03	hit.n.06
pass.n.15	base_on_balls.n.01
inauguration.n.01	startup.n.01
scouting_trip.n.01	scouting_trip.n.01
boost.n.01	boost.n.01
restitution.n.03	restitution.n.03
concourse.n.03	confluence.n.02
prisoner_of_war_censorship.n.01	prisoner_of_war_censorship.n.01
service.n.05	service.n.13
capitalization.n.03	capitalization.n.03
undercut.n.05	undercut.n.05
preceptorship.n.01	preceptorship.n.01
auto_mechanics.n.01	auto_mechanics.n.01
bloodletting.n.01	bloodbath.n.01
ninjutsu.n.01	ninjutsu.n.01
amphiuma.n.01	amphiuma.n.01
attribute.n.02	attribute.n.02
aggression.n.04	aggression.n.03
discovery.n.01	discovery.n.01
white-rumped_shrike.n.01	white-rumped_shrike.n.01
jellyfish.n.02	portuguese_man-of-war.n.01
rodeo.n.01	rodeo.n.01
gyps.n.01	gyps.n.01
amniocentesis.n.01	amniocentesis.n.01
dionysia.n.01	orgy.n.03
protection.n.06	auspices.n.01
passing.n.07	passage.n.08
criminal_possession.n.01	criminal_possession.n.01
rescue.n.01	rescue.n.01
self-punishment.n.01	self-punishment.n.01
robotic_telesurgery.n.01	robotic_telesurgery.n.01
exchange.n.04	exchange.n.04
fabrication.n.02	fabrication.n.02
zooid.n.01	zooid.n.01
machupo_virus.n.01	machupo_virus.n.01
shot.n.15	blastoff.n.01
service.n.01	service.n.02
procnias.n.01	procnias.n.01
ruffed_grouse.n.01	ruffed_grouse.n.01
familiarity.n.05	indecency.n.02
sayornis.n.01	sayornis.n.01
liberation.n.01	liberation.n.02
bloodworm.n.01	bloodworm.n.01
monopoly.n.03	monopoly.n.03
discharge.n.02	discharge.n.09
venus's_girdle.n.01	venus's_girdle.n.01
common_shiner.n.01	common_shiner.n.01
scutigeridae.n.01	scutigeridae.n.01
move.n.01	motion.n.03
chewink.n.01	chewink.n.01
