lawsuit.n.01	causal_agent.n.01
carol.n.02	carol.n.02
treatment.n.01	treatment.n.02
withholding.n.03	withholding.n.01
absolution.n.02	absolution.n.02
kill.n.02	killing.n.02
organization.n.06	constitution.n.02
striving.n.01	striving.n.01
jaculus_jaculus.n.01	jaculus_jaculus.n.01
cast.n.07	roll.n.14
miller's-thumb.n.01	miller's-thumb.n.01
supporting_fire.n.01	supporting_fire.n.01
sharksucker.n.01	sharksucker.n.01
hawk.n.01	hawk.n.01
violation.n.02	trespass.n.02
velociraptor.n.01	velociraptor.n.01
repair.n.01	repair.n.01
electrification.n.01	electrification.n.02
duplication.n.02	duplication.n.02
jamming.n.01	jamming.n.01
market_penetration.n.01	market_penetration.n.01
apery.n.01	apery.n.01
closing.n.03	shutting.n.01
karate.n.01	karate.n.01
agamid.n.01	agamid.n.01
whiff.n.02	whiff.n.02
booklouse.n.01	deathwatch_beetle.n.01
startup.n.01	startup.n.01
genus_dugong.n.01	genus_dugong.n.01
flagellate.n.01	flagellate.n.01
follow-up.n.03	review.n.08
inflammation.n.03	ignition.n.03
agribusiness.n.01	agribusiness.n.01
indigo_snake.n.01	gopher_snake.n.02
hack.n.07	hack.n.06
tour.n.01	tour.n.01
starvation.n.02	starvation.n.02
rorqual.n.01	razorback.n.01
discocephali.n.01	discocephali.n.01
sloth.n.03	sloth.n.02
binet-simon_scale.n.01	binet-simon_scale.n.01
kingfish.n.04	white_croaker.n.02
lifework.n.01	lifework.n.01
pitch.n.02	rescue.n.01
white_wolf.n.01	white_wolf.n.01
straddle.n.03	straddle.n.03
arctic_fox.n.01	arctic_fox.n.01
evasion.n.03	escape.n.04
mason_wasp.n.02	mason_wasp.n.01
withdrawal.n.02	secession.n.03
labor_of_love.n.01	labor_of_love.n.01
abstinence.n.02	abstinence.n.02
stampede.n.01	stampede.n.01
pectinibranchia.n.01	pectinibranchia.n.01
delivery.n.01	delivery.n.04
cuterebridae.n.01	cuterebridae.n.01
escape.n.01	flight.n.02
chrysemys.n.01	chrysemys.n.01
pop_fly.n.01	pop_fly.n.01
aggravation.n.03	exacerbation.n.02
aulostomus.n.01	aulostomus.n.01
lined_snake.n.01	lined_snake.n.01
supping.n.01	supping.n.01
violation.n.02	violation.n.02
coreid_bug.n.01	coreid_bug.n.01
simple_mastectomy.n.01	simple_mastectomy.n.01
supererogation.n.01	supererogation.n.01
heterosomata.n.01	heterosomata.n.01
sponsorship.n.01	sponsorship.n.01
civil_defense.n.01	civil_defense.n.01
flip.n.05	pass.n.15
passage.n.08	passing.n.07
extemporization.n.01	extemporization.n.01
actinia.n.02	actinia.n.02
hack.n.07	hack.n.07
rut.n.02	rut.n.02
oniscidae.n.01	oniscidae.n.01
fibrillation.n.02	fibrillation.n.02
jacks.n.01	jack.n.12
shave.n.01	grazing.n.02
beating.n.02	beating.n.02
operation.n.02	mathematical_process.n.01
iran-iraq_war.n.01	iran-iraq_war.n.01
triatoma.n.01	triatoma.n.01
means.n.01	way.n.07
least_sandpiper.n.01	stint.n.03
mountain_nyala.n.01	mountain_nyala.n.01
emission.n.01	emission.n.01
night_heron.n.01	night_heron.n.01
lumpfish.n.01	lumpfish.n.01
exchange.n.04	exchange.n.03
redwing.n.02	redwing.n.02
seafaring.n.01	glide.n.03
echo.n.06	echo.n.06
selflessness.n.02	selflessness.n.02
preparation.n.01	homework.n.01
yellow-green_algae.n.01	yellow-green_algae.n.01
review.n.09	inspection.n.01
secession.n.03	withdrawal.n.05
maltese.n.03	maltese.n.03
grape_louse.n.01	grape_louse.n.01
trip.n.01	trip.n.06
adjutant_bird.n.01	adjutant_bird.n.01
smooth.n.01	smooth.n.01
farming.n.01	agribusiness.n.01
bustle.n.01	bunco.n.01
tantilla.n.01	tantilla.n.01
cichlidae.n.01	cichlidae.n.01
dasyuridae.n.01	dasyuridae.n.01
opheodrys.n.01	opheodrys.n.01
house_arrest.n.01	house_arrest.n.01
wirehair.n.01	wirehair.n.01
ameiurus.n.01	ameiurus.n.01
chimpanzee.n.01	chimpanzee.n.01
inroad.n.01	inroad.n.01
tigress.n.01	tigress.n.01
gobio.n.01	gobio.n.01
sciaenops.n.01	sciaenops.n.01
zebu.n.01	zebu.n.01
racketeering.n.01	racketeering.n.01
conscription.n.01	conscription.n.01
stay.n.01	stay.n.01
amethystine_python.n.01	amethystine_python.n.01
creation.n.01	creation.n.05
fatherhood.n.03	fatherhood.n.04
communion.n.01	chew.n.02
turn.n.06	twist.n.13
bee_fly.n.01	bee_fly.n.01
step_dancing.n.01	step_dancing.n.01
discharge.n.02	discharge.n.02
ram.n.05	ram.n.05
american_civil_war.n.01	american_civil_war.n.01
deerstalking.n.01	deerstalking.n.01
pelagic_bird.n.01	pelagic_bird.n.01
contretemps.n.01	contretemps.n.01
professorship.n.01	professorship.n.01
production.n.08	production.n.01
egress.n.03	egress.n.03
horned_screamer.n.01	horned_screamer.n.01
levitation.n.03	levitation.n.03
baby_bed.n.01	baby_bed.n.01
penance.n.02	penance.n.02
help_desk.n.01	help_desk.n.01
rehabilitation.n.03	rehabilitation.n.03
translation.n.07	displacement.n.07
cervus.n.01	cervus.n.01
inoculation.n.01	inoculation.n.01
black-fronted_bush_shrike.n.01	black-fronted_bush_shrike.n.01
arming.n.01	arming.n.01
cascades_frog.n.01	cascades_frog.n.01
odontoceti.n.01	odontoceti.n.01
doe.n.02	doe.n.02
large_white.n.01	large_white.n.01
giraffidae.n.01	giraffidae.n.01
trotter.n.01	trotter.n.01
purge.n.02	purge.n.03
softball.n.02	softball.n.02
secularization.n.02	secularization.n.01
treasurership.n.01	treasurership.n.01
daphnia.n.01	daphnia.n.01
vinegarroon.n.01	vinegarroon.n.01
contempt.n.04	contempt.n.04
hypsiprymnodon.n.01	hypsiprymnodon.n.01
footwork.n.02	footwork.n.01
american_flying_squirrel.n.01	american_flying_squirrel.n.01
rhodymeniaceae.n.01	rhodymeniaceae.n.01
rustication.n.02	rustication.n.03
break.n.13	breakage.n.03
pork-barreling.n.01	pork-barreling.n.01
foot.n.07	foot.n.06
armored_car.n.02	armored_car.n.01
western_lowland_gorilla.n.01	western_lowland_gorilla.n.01
order.n.15	order.n.15
livery.n.03	delivery.n.04
introduction.n.01	entrance.n.03
metamorphosis.n.03	transfiguration.n.03
astacidae.n.01	astacidae.n.01
ictalurus.n.01	ictalurus.n.01
least_sandpiper.n.01	least_sandpiper.n.01
gauntlet.n.04	gauntlet.n.04
show_trial.n.01	show_trial.n.01
engorgement.n.02	engorgement.n.02
easter_bunny.n.01	easter_bunny.n.01
pederasty.n.01	pederasty.n.01
frigate_bird.n.01	frigate_bird.n.01
dressing.n.07	dressing.n.07
striving.n.01	strain.n.10
transfer.n.06	transfer.n.03
test.n.02	test.n.04
reel.n.05	virginia_reel.n.01
asian_coral_snake.n.01	asian_coral_snake.n.01
complete_blood_count.n.01	complete_blood_count.n.01
capture.n.01	seizure.n.04
new_world_chat.n.01	new_world_chat.n.01
intensification.n.01	intensification.n.01
pinfish.n.01	pinfish.n.01
sexual_intercourse.n.01	sexual_intercourse.n.01
ladyfish.n.01	ladyfish.n.01
service.n.11	overhaul.n.01
picking.n.02	picking.n.02
implantation.n.02	implantation.n.02
modeling.n.02	model.n.09
attack.n.01	attack.n.09
leg_extensor.n.01	leg_extensor.n.01
parula_warbler.n.01	parula_warbler.n.01
packhorse.n.01	packhorse.n.01
steed.n.01	steed.n.01
tag.n.05	tag.n.04
concentration.n.06	concentration.n.06
angora.n.02	angora.n.03
access.n.06	access.n.06
operation.n.07	operation.n.02
allice_shad.n.01	allice_shad.n.01
pass.n.03	passing.n.07
redfin_pickerel.n.01	redfin_pickerel.n.01
verdict.n.01	verdict.n.01
power_play.n.01	power_play.n.02
fingerprinting.n.01	fingerprinting.n.01
tuna.n.04	tuna.n.03
worship.n.01	worship.n.01
pavo.n.02	pavo.n.02
fine-tooth_comb.n.02	fine-tooth_comb.n.02
throw.n.01	throw.n.05
egret.n.01	egret.n.01
experimental_procedure.n.01	experimental_procedure.n.01
goose_step.n.01	goose_step.n.01
maneuver.n.03	bid.n.02
madreporaria.n.01	madreporaria.n.01
measurement.n.01	measure.n.01
bullock's_oriole.n.01	bullock's_oriole.n.01
trogium.n.01	trogium.n.01
pelecanoididae.n.01	pelecanoididae.n.01
bee_moth.n.01	bee_moth.n.01
chop.n.04	chop.n.05
extradition.n.01	extradition.n.01
thoroughbred.n.02	thoroughbred.n.03
capitalization.n.02	capitalization.n.02
redhead.n.02	redheaded_woodpecker.n.01
branching.n.01	branching.n.01
bos.n.01	bos.n.01
suspension.n.07	suspension.n.07
tamarisk_gerbil.n.01	tamarisk_gerbil.n.01
airing.n.02	airing.n.02
window_oyster.n.01	window_oyster.n.01
pasteurization.n.01	pasteurization.n.01
muscicapidae.n.01	muscicapidae.n.01
dismissal.n.04	release.n.11
haliaeetus.n.01	haliaeetus.n.01
corydalidae.n.01	corydalidae.n.01
scup.n.03	scup.n.04
lama.n.02	lama.n.02
job.n.05	job.n.06
isuridae.n.01	isuridae.n.01
officiation.n.02	officiation.n.02
sea_pen.n.01	sea_pen.n.01
furnarius.n.01	furnarius.n.01
lutrinae.n.01	lutrinae.n.01
sucker.n.06	sucker.n.07
labor.n.02	labor.n.02
silver_perch.n.01	silver_perch.n.01
florida_smoothhound.n.01	florida_smoothhound.n.01
discharge.n.02	release.n.11
play.n.06	gambling.n.01
tag.n.05	tag.n.05
sterna.n.01	sterna.n.01
ballup.n.01	ballup.n.01
lesson.n.01	lesson.n.01
lenience.n.03	lenience.n.03
ascaris.n.01	ascaris.n.01
peneidae.n.01	peneidae.n.01
steatornis.n.01	steatornis.n.01
trombicula.n.01	trombicula.n.01
anatotitan.n.01	anatotitan.n.01
leafnose_bat.n.01	leafnose_bat.n.01
oniscus.n.01	oniscus.n.01
genus_chaetodon.n.01	genus_chaetodon.n.01
pennatulidae.n.01	pennatulidae.n.01
rehabilitation.n.01	rehabilitation.n.03
adoption.n.02	borrowing.n.01
butterfly_ray.n.01	butterfly_ray.n.01
eurypterida.n.01	eurypterida.n.01
texas_horned_lizard.n.01	texas_horned_lizard.n.01
umbrina.n.01	umbrina.n.01
irish_terrier.n.01	irish_terrier.n.01
banking_game.n.01	banking_game.n.01
pipile.n.01	pipile.n.01
proportional_representation.n.01	proportional_representation.n.01
microbe.n.01	hemipterous_insect.n.01
barter.n.01	trade.n.01
peace_initiative.n.01	peace_initiative.n.01
florida_pompano.n.01	florida_pompano.n.01
refrigeration.n.02	refrigeration.n.02
serve.n.01	service.n.03
texas_tortoise.n.01	texas_tortoise.n.01
antilope.n.01	antilope.n.01
pronation.n.01	pronation.n.01
halcyon.n.02	halcyon.n.02
white_crappie.n.01	white_crappie.n.01
cero.n.01	cero.n.01
amberjack.n.01	amberjack.n.01
stock_issue.n.01	stock_issue.n.01
social_relation.n.01	social_relation.n.01
woodhewer.n.01	creeper.n.03
minimization.n.01	minimization.n.01
peeper.n.03	peeper.n.03
stride.n.03	stride.n.03
tortoiseshell.n.03	tortoiseshell.n.02
headmistressship.n.01	headmistressship.n.01
australian_sea_lion.n.01	australian_sea_lion.n.01
eurasian_woodcock.n.01	eurasian_woodcock.n.01
statutory_rape.n.01	carnal_abuse.n.01
clandestine_operation.n.01	clandestine_operation.n.01
crucian_carp.n.01	crucian_carp.n.01
arming.n.01	armament.n.01
service.n.02	service.n.05
conducting.n.02	conducting.n.02
stalk.n.05	stalk.n.04
rudderfish.n.02	rudderfish.n.02
galliformes.n.01	galliformes.n.01
schedule_feeding.n.01	schedule_feeding.n.01
first_aid.n.01	first_aid.n.01
goat_antelope.n.01	goat_antelope.n.01
java_sparrow.n.01	bobolink.n.01
somme.n.01	somme.n.02
phase_space.n.01	phase_space.n.01
communications_intelligence.n.01	communications_intelligence.n.01
motivation.n.03	motivation.n.01
latimeridae.n.01	latimeridae.n.01
derogation.n.02	derogation.n.02
mexican_bean_beetle.n.01	mexican_bean_beetle.n.01
angoumois_moth.n.01	angoumois_moth.n.01
ciconiidae.n.01	ciconiidae.n.01
mollusk_family.n.01	mollusk_family.n.01
mind_game.n.02	mind_game.n.02
blue_racer.n.01	blue_racer.n.01
giant_panda.n.01	lesser_panda.n.01
corynebacterium.n.01	corynebacterium.n.01
crack.n.09	pass.n.03
appointment.n.01	assignment.n.01
high_colonic.n.01	high_colonic.n.01
vindication.n.01	vindication.n.01
induced_abortion.n.01	induced_abortion.n.01
ironing.n.02	ironing.n.02
fulmar.n.01	fulmar.n.01
chinaman.n.02	chinaman.n.02
restoration.n.07	restoration.n.02
pacific_cod.n.01	pacific_cod.n.01
classwork.n.01	classwork.n.01
nationalization.n.02	nationalization.n.01
struggle.n.03	struggle.n.03
commutation.n.01	commutation.n.03
play.n.03	maneuver.n.03
terrestrial_guidance.n.01	terrestrial_guidance.n.01
adjuvant.n.01	adjuvant.n.01
ichthyosauridae.n.01	ichthyosauridae.n.01
clerkship.n.01	clerkship.n.01
angulation.n.02	angulation.n.01
leonberg.n.01	leonberg.n.01
western_wood_pewee.n.01	western_wood_pewee.n.01
sacrifice.n.05	sacrifice.n.05
tarsius.n.01	tarsius.n.01
day_game.n.01	day_game.n.01
philophylla.n.01	philophylla.n.01
pace_lap.n.01	pace_lap.n.01
habit.n.02	substance_abuse.n.01
aggrandizement.n.01	aggrandizement.n.01
hedge_sparrow.n.01	sparrow.n.01
fictional_animal.n.01	fictional_animal.n.01
cha-cha.n.01	cha-cha.n.01
assignment.n.05	appointment.n.01
trotting_horse.n.01	trotting_horse.n.01
lasiocampa.n.01	lasiocampa.n.01
vultur.n.01	vultur.n.01
circulation.n.06	circulation.n.06
discount.n.01	subtraction.n.02
thylacinus.n.01	thylacinus.n.01
khanate.n.02	khanate.n.02
syllabication.n.01	syllabication.n.01
ant_thrush.n.01	ant_thrush.n.01
initiation.n.02	introduction.n.01
red-winged_blackbird.n.01	redwing.n.02
flaviviridae.n.01	flaviviridae.n.01
gymnogyps.n.01	gymnogyps.n.01
gerrhonotus.n.01	gerrhonotus.n.01
art.n.01	art.n.02
point_duty.n.01	point_duty.n.01
cimicidae.n.01	cimicidae.n.01
thomomys.n.01	thomomys.n.01
transformation.n.04	transformation.n.04
sickle_feather.n.01	sickle_feather.n.01
amortization.n.01	amortization.n.01
sea_eagle.n.02	sea_eagle.n.02
base.n.01	base.n.01
steering.n.03	steering.n.02
divine_office.n.01	divine_office.n.01
pikeblenny.n.01	pikeblenny.n.01
holy_eucharist.n.01	liturgy.n.02
mexican_hairless.n.01	mexican_hairless.n.01
perch.n.07	perch.n.06
contribution.n.03	contribution.n.05
sheet-metal_work.n.01	sheet-metal_work.n.01
eightsome.n.02	eightsome.n.02
tineoidea.n.01	tineoidea.n.01
lift.n.01	lift.n.11
homopterous_insect.n.01	homopterous_insect.n.01
reptile.n.01	reptile.n.01
bombing.n.01	barrage.n.02
burn.n.05	burn.n.05
gavia.n.01	gavia.n.01
wading.n.01	wading.n.01
experiment.n.01	experiment.n.01
open_frame.n.01	respite.n.02
eurasian_hamster.n.01	eurasian_hamster.n.01
diapsida.n.01	diapsida.n.01
chordate.n.01	chordate.n.01
teiid_lizard.n.01	teiid_lizard.n.01
malamute.n.01	malamute.n.01
layer.n.04	layer.n.05
belted_kingfisher.n.01	belted_kingfisher.n.01
basket.n.04	basket.n.03
horsefly.n.02	horse_tick.n.01
bluefin.n.02	horse_mackerel.n.03
clasp.n.02	clasp.n.02
retreat.n.07	retreat.n.07
healthcare.n.01	healthcare.n.01
play.n.06	play.n.03
relief.n.05	easing.n.02
ganoidei.n.01	ganoidei.n.01
spotted_sandpiper.n.01	spotted_sandpiper.n.01
escape.n.04	escape.n.05
echeneis.n.01	echeneis.n.01
armor.n.03	armor.n.03
malaclemys.n.01	malaclemys.n.01
jump.n.05	startle.n.01
tribute.n.02	tribute.n.02
makeover.n.02	makeover.n.02
facility.n.04	facility.n.05
icing.n.03	icing.n.03
deactivation.n.01	deactivation.n.02
thermoacidophile.n.01	thermoacidophile.n.01
blastoff.n.01	stroke.n.01
commutation.n.03	commutation.n.01
two-spotted_ladybug.n.01	two-spotted_ladybug.n.01
squat.n.03	squat.n.03
service.n.15	serve.n.01
woolly_indris.n.01	woolly_indris.n.01
notropis.n.01	notropis.n.01
water_travel.n.01	seafaring.n.01
onion_thrips.n.01	onion_thrips.n.01
olympic_salamander.n.01	olympic_salamander.n.01
megalosauridae.n.01	megalosauridae.n.01
meleagrididae.n.01	meleagrididae.n.01
canalization.n.01	channelization.n.01
site_visit.n.01	site_visit.n.01
mammuthus.n.01	mammuthus.n.01
neglect_of_duty.n.01	neglect_of_duty.n.01
about-face.n.02	reversal.n.01
borrelia.n.01	borrelia.n.01
auction.n.02	auction.n.01
choice.n.02	choice.n.02
draw.n.08	hook.n.06
barratry.n.03	barratry.n.02
remilitarization.n.01	remilitarization.n.01
heckling.n.01	heckling.n.01
tracing.n.03	tracing.n.01
urial.n.01	urial.n.01
chimaera.n.03	chimaera.n.03
osteostraci.n.01	osteostraci.n.01
oryx.n.01	oryx.n.01
track_record.n.01	record.n.04
bladderwrack.n.02	serrated_wrack.n.01
slinging.n.01	slinging.n.01
censoring.n.01	censoring.n.02
bassarisk.n.01	capuchin.n.02
breakthrough.n.02	breakthrough.n.03
chinese_goose.n.01	chinese_goose.n.01
arrival.n.02	arrival.n.02
pitch.n.08	pitch.n.10
cut.n.18	cut.n.16
blastomere.n.01	blastomere.n.01
repositing.n.01	repositing.n.01
completion.n.02	closing.n.03
mimicry.n.02	mimicry.n.02
great_snipe.n.01	american_woodcock.n.01
douroucouli.n.01	douroucouli.n.01
ptarmigan.n.01	ptarmigan.n.01
tremble.n.01	tremble.n.01
gyrinidae.n.01	gyrinidae.n.01
ignition.n.03	lighting.n.03
scorpaenidae.n.01	scorpaenidae.n.01
clog_dance.n.01	clog_dance.n.01
ploceidae.n.01	ploceidae.n.01
rachycentron.n.01	rachycentron.n.01
collared_peccary.n.01	collared_peccary.n.01
secretary_of_commerce_and_labor.n.01	secretary_of_commerce_and_labor.n.01
alectura.n.01	alectura.n.01
dibranchiate.n.01	dibranchiate.n.01
creating_by_mental_acts.n.01	creating_by_mental_acts.n.01
coral_snake.n.01	coral_snake.n.02
owl.n.01	automobile_horn.n.01
bust.n.04	orgy.n.01
smooth-haired_fox_terrier.n.01	smooth-haired_fox_terrier.n.01
relief.n.08	relief.n.11
snipe.n.01	snipe.n.02
continuing_trespass.n.01	continuing_trespass.n.01
hyrax.n.01	rabbit.n.01
glyptography.n.02	glyptography.n.02
collaboration.n.01	collaboration.n.01
military_ceremony.n.02	military_ceremony.n.02
plain_wanderer.n.01	plain_wanderer.n.01
variation.n.11	pas_seul.n.01
bryozoan.n.01	bryozoan.n.01
torture.n.05	torture.n.05
sentimentalization.n.01	sentimentalization.n.01
roller.n.07	roller.n.07
irish_water_spaniel.n.01	irish_water_spaniel.n.01
lurch.n.03	pitching.n.01
helix_hortensis.n.01	helix_hortensis.n.01
pursuit.n.01	avocation.n.01
transformation.n.04	transformation.n.05
silverback.n.01	silverback.n.01
lizardfish.n.01	lizardfish.n.01
game.n.11	game.n.02
draw.n.09	hook.n.06
induction_of_labor.n.01	induction_of_labor.n.01
schooling.n.03	schooling.n.03
arca.n.01	arca.n.01
scut.n.01	scut.n.01
microscopy.n.01	microscopy.n.01
lymantriidae.n.01	lymantriidae.n.01
recourse.n.01	recourse.n.01
apheresis.n.02	apheresis.n.02
strike.n.05	strike.n.01
cut.n.19	baseball_swing.n.01
underwing.n.01	underwing.n.01
chicken_roundworm.n.01	chicken_roundworm.n.01
swing.n.04	swing.n.09
reoviridae.n.01	reoviridae.n.01
widening.n.03	broadening.n.02
myrmecophaga.n.01	myrmecophaga.n.01
duty.n.02	duty.n.02
occupation.n.01	line.n.16
rotation.n.01	rotation.n.01
port_arthur.n.02	port_arthur.n.02
aliyah.n.02	aliyah.n.02
delivery.n.01	rescue.n.01
rumination.n.03	rumination.n.03
scardinius.n.01	scardinius.n.01
domestic_ass.n.01	domestic_ass.n.01
derivation.n.08	derivation.n.08
forward_pass.n.01	forward_pass.n.01
medical_procedure.n.01	medical_procedure.n.01
expedient.n.01	expedient.n.01
operations.n.01	operation.n.02
kick_in_the_butt.n.01	kick_in_the_butt.n.01
ochotonidae.n.01	ochotonidae.n.01
honorable_discharge.n.01	honorable_discharge.n.01
cockroach.n.01	cockroach.n.01
play.n.06	play.n.14
pongo.n.01	pongo.n.01
adoxography.n.01	adoxography.n.01
reprieve.n.04	respite.n.02
melee.n.01	melee.n.01
service.n.03	overhaul.n.01
vomit.n.03	vomit.n.03
finding_of_law.n.01	finding_of_law.n.01
puff_adder.n.01	hognose_snake.n.01
lactobacillaceae.n.01	lactobacillaceae.n.01
dramatization.n.02	dramatization.n.01
clip.n.06	clip.n.05
glide.n.03	seafaring.n.01
trust_busting.n.01	trust_busting.n.01
spadefish.n.01	angel_shark.n.01
inflation.n.04	inflation.n.04
balsam_woolly_aphid.n.01	balsam_woolly_aphid.n.01
sexual_activity.n.01	sexual_activity.n.01
blitz.n.02	safety_blitz.n.01
acetanilide.n.01	acetanilide.n.01
table_tennis.n.01	table_tennis.n.01
arms_control.n.01	arms_control.n.01
american_crow.n.01	american_crow.n.01
split.n.01	rent.n.04
hogchoker.n.01	hogchoker.n.01
mind_game.n.02	mind_game.n.01
ruffed_grouse.n.01	tinamou.n.01
octopus.n.02	grey_whale.n.01
wrestle.n.01	wrestling.n.02
support.n.02	support.n.01
allowance.n.06	allowance.n.06
red_squirrel.n.02	red_squirrel.n.02
sailing.n.03	sailing.n.02
retriever.n.01	retriever.n.01
services.n.01	overhaul.n.01
racer.n.04	racer.n.03
kestrel.n.02	kestrel.n.02
oedogoniaceae.n.01	oedogoniaceae.n.01
sanitation.n.02	sanitation.n.02
insectivore.n.02	insectivore.n.01
expedition.n.03	excursion.n.01
service.n.13	service.n.05
respite.n.02	break.n.12
molding.n.01	casting.n.04
brutalization.n.03	brutalization.n.03
idolatry.n.01	devotion.n.02
liveliness.n.01	liveliness.n.01
haymaking.n.02	haymaking.n.01
lemon_sole.n.05	lemon_sole.n.05
split.n.01	split.n.01
skimming.n.03	skimming.n.03
salmonella.n.01	salmonella.n.01
ceratotherium.n.01	ceratotherium.n.01
break.n.12	break.n.16
edaphosauridae.n.01	edaphosauridae.n.01
cuon.n.01	cuon.n.01
laziness.n.02	sloth.n.03
aztreonam.n.01	aztreonam.n.01
mystification.n.03	mystification.n.03
immigration.n.01	immigration.n.01
medicinal_leech.n.01	medicinal_leech.n.01
separation.n.05	separation.n.09
bird_genus.n.01	bird_genus.n.01
round_dance.n.02	round_dance.n.02
drive.n.06	drive.n.07
release.n.11	release.n.11
ogcocephalidae.n.01	ogcocephalidae.n.01
red_fox.n.03	red_fox.n.02
synchronization.n.03	synchronization.n.02
censoring.n.02	censoring.n.02
non_prosequitur.n.01	non_prosequitur.n.01
production.n.04	production.n.07
chip.n.09	chip.n.08
magnetic_levitation.n.01	magnetic_levitation.n.01
echocardiography.n.01	echocardiography.n.01
steering.n.02	steering.n.03
game_fish.n.01	game_fish.n.01
tiglon.n.01	tiglon.n.01
lyssavirus.n.01	lyssavirus.n.01
centering.n.02	cinch.n.01
bombardment.n.03	bombardment.n.03
hyperpnea.n.01	hyperpnea.n.01
shooting.n.01	shooting.n.01
trap-door_spider.n.01	trap-door_spider.n.01
separation.n.04	separation.n.05
spanish_mackerel.n.02	spanish_mackerel.n.03
ostracism.n.02	ostracism.n.02
sea_tangle.n.01	tang.n.06
domestic_terrorism.n.01	domestic_terrorism.n.01
dungeness_crab.n.02	dungeness_crab.n.02
purge.n.03	purge.n.01
slow_virus.n.01	slow_virus.n.01
firebug.n.02	firebug.n.02
copperhead.n.01	copperhead.n.01
bass_fiddle.n.01	bass_fiddle.n.01
handwriting.n.02	handwriting.n.02
vexatious_litigation.n.01	vexatious_litigation.n.01
excursion.n.01	sashay.n.01
irenidae.n.01	irenidae.n.01
fungus_gnat.n.01	fungus_gnat.n.01
bakke_decision.n.01	bakke_decision.n.01
scissors.n.03	scissors.n.02
appointment.n.01	appointment.n.05
roll.n.15	cast.n.07
inversion.n.07	inversion.n.09
game.n.10	game.n.03
upset.n.05	upset.n.02
radiotherapy.n.01	radiotherapy.n.01
assignment.n.01	assignment.n.01
clypeus.n.01	clypeus.n.01
